"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pec Deck (Machine)";"3";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pullover (Machine)";"1";"52.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pullover (Machine)";"2";"55.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Pullover (Machine)";"3";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Shoulder Press (Machine)";"1";"25.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Shoulder Press (Machine)";"2";"27.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Shoulder Press (Machine)";"3";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Plank";"1";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Plank";"2";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Plank";"3";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Bicep Curl (Dumbbell)";"1";"10.0";"20";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Bicep Curl (Dumbbell)";"2";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"9";"2022-02-23 19:17:10";"Workout #1";"2081";"Bicep Curl (Dumbbell)";"3";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Cycling (Indoor)";"1";"";"";"";"0.0";"1800.0";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Chest Press (Machine)";"1";"40.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Chest Press (Machine)";"2";"42.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Chest Press (Machine)";"3";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Seated Row (Machine)";"1";"45.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Seated Row (Machine)";"2";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Seated Row (Machine)";"3";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Seated Row (Machine)";"4";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pec Deck (Machine)";"3";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pec Deck (Machine)";"4";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pullover (Machine)";"1";"52.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pullover (Machine)";"2";"55.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pullover (Machine)";"3";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Pullover (Machine)";"4";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Shoulder Press (Machine)";"1";"25.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Shoulder Press (Machine)";"2";"27.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Shoulder Press (Machine)";"3";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Shoulder Press (Machine)";"4";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Plank";"1";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Plank";"2";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Plank";"3";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Bicep Curl (Dumbbell)";"1";"10.0";"20";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Bicep Curl (Dumbbell)";"2";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"10";"2022-02-25 18:35:37";"Workout #1";"2523";"Bicep Curl (Dumbbell)";"3";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Cycling (Indoor)";"1";"";"";"";"0.0";"1800.0";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Chest Press (Machine)";"1";"40.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Chest Press (Machine)";"2";"42.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Chest Press (Machine)";"3";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Seated Row (Machine)";"1";"45.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Seated Row (Machine)";"2";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Seated Row (Machine)";"3";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Seated Row (Machine)";"4";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pec Deck (Machine)";"3";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pec Deck (Machine)";"4";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pullover (Machine)";"1";"52.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pullover (Machine)";"2";"55.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Pullover (Machine)";"3";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Shoulder Press (Machine)";"1";"25.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Shoulder Press (Machine)";"2";"27.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Shoulder Press (Machine)";"3";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Shoulder Press (Machine)";"4";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Plank";"1";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Plank";"2";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Plank";"3";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Bicep Curl (Dumbbell)";"1";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Bicep Curl (Dumbbell)";"2";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Bicep Curl (Dumbbell)";"3";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Back Extension (Machine)";"1";"35.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Back Extension (Machine)";"2";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"11";"2022-02-28 18:26:16";"Workout #1";"2538";"Back Extension (Machine)";"3";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Cycling (Indoor)";"1";"";"";"";"0.0";"1800.0";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Chest Press (Machine)";"1";"40.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Chest Press (Machine)";"2";"42.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Chest Press (Machine)";"3";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Seated Row (Machine)";"1";"45.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Seated Row (Machine)";"2";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Seated Row (Machine)";"3";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pec Deck (Machine)";"3";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pec Deck (Machine)";"4";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pullover (Machine)";"1";"52.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pullover (Machine)";"2";"55.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Pullover (Machine)";"3";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Shoulder Press (Machine)";"1";"25.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Shoulder Press (Machine)";"2";"27.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Shoulder Press (Machine)";"3";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Shoulder Press (Machine)";"4";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Plank";"1";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Plank";"2";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Plank";"3";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Bicep Curl (Dumbbell)";"1";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Bicep Curl (Dumbbell)";"2";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Bicep Curl (Dumbbell)";"3";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Back Extension (Machine)";"1";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Back Extension (Machine)";"2";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"12";"2022-03-04 19:06:51";"Workout #1";"2654";"Back Extension (Machine)";"3";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Cycling (Indoor)";"1";"";"";"";"0.0";"600.0";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Cycling (Indoor)";"2";"";"";"";"0.0";"1200.0";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Chest Press (Machine)";"1";"40.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Chest Press (Machine)";"2";"42.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Chest Press (Machine)";"3";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Chest Press (Machine)";"4";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Seated Row (Machine)";"1";"45.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Seated Row (Machine)";"2";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Seated Row (Machine)";"3";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pec Deck (Machine)";"3";"35.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pec Deck (Machine)";"4";"35.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pullover (Machine)";"1";"55.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pullover (Machine)";"2";"57.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pullover (Machine)";"3";"60.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Pullover (Machine)";"4";"60.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Shoulder Press (Machine)";"1";"25.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Shoulder Press (Machine)";"2";"27.5";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Shoulder Press (Machine)";"3";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Shoulder Press (Machine)";"4";"30.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Plank";"1";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Plank";"2";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Plank";"3";"";"";"";"";"40.0";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Bicep Curl (Dumbbell)";"1";"10.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Bicep Curl (Dumbbell)";"2";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Bicep Curl (Dumbbell)";"3";"8.0";"16";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Back Extension (Machine)";"1";"35.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Back Extension (Machine)";"2";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Back Extension (Machine)";"3";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"13";"2022-03-07 17:52:10";"Workout #1";"3078";"Back Extension (Machine)";"4";"40.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Cycling (Indoor)";"1";"";"";"";"0.0";"600.0";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Chest Press (Machine)";"1";"40.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Chest Press (Machine)";"2";"42.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Chest Press (Machine)";"3";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Chest Press (Machine)";"4";"45.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Seated Row (Machine)";"1";"45.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Seated Row (Machine)";"2";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Seated Row (Machine)";"3";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Seated Row (Machine)";"4";"50.0";"8";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Pec Deck (Machine)";"1";"30.0";"10";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Pec Deck (Machine)";"2";"32.5";"10";"";"";"";"";"First workout given by PT (with extras)"
"14";"2022-03-11 18:49:55";"Workout #1";"2696";"Pec Deck (Machine)";"3";"35.0";"10";"";"";"";"";"First workout given by PT (with extras)"
