Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-03-04 19:06:51;"Workout #1";"Seated Row (Machine)";1;45;kg;10;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Seated Row (Machine)";2;50;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Seated Row (Machine)";3;50;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Pec Deck (Machine)";1;30;kg;10;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Pec Deck (Machine)";2;32.5;kg;10;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Pec Deck (Machine)";3;35;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Pec Deck (Machine)";4;35;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Pullover (Machine)";1;52.5;kg;10;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Pullover (Machine)";2;55;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Pullover (Machine)";3;57.5;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Shoulder Press (Machine)";1;25;kg;10;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Shoulder Press (Machine)";2;27.5;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Shoulder Press (Machine)";4;30;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Plank";1;;;;;;km;40;"";;44m
2022-03-04 19:06:51;"Workout #1";"Plank";2;;;;;;km;40;;;44m
2022-03-04 19:06:51;"Workout #1";"Plank";3;;;;;;km;40;;;44m
2022-03-04 19:06:51;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;16;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Bicep Curl (Dumbbell)";2;8;kg;16;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Back Extension (Machine)";1;35;kg;8;;;;0;"";;44m
2022-03-04 19:06:51;"Workout #1";"Back Extension (Machine)";2;40;kg;8;;;;0;;;44m
2022-03-04 19:06:51;"Workout #1";"Back Extension (Machine)";3;40;kg;8;;;;0;;;44m
2022-03-07 17:52:10;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;600;"";"First workout given by PT (with extras)";51m
2022-03-07 17:52:10;"Workout #1";"Cycling (Indoor)";2;;;;;;km;1200;;;51m
2022-03-07 17:52:10;"Workout #1";"Chest Press (Machine)";1;40;kg;10;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Chest Press (Machine)";2;42.5;kg;10;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Chest Press (Machine)";3;45;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Chest Press (Machine)";4;45;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Seated Row (Machine)";1;45;kg;10;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Seated Row (Machine)";2;50;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Seated Row (Machine)";3;50;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pec Deck (Machine)";1;30;kg;10;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Pec Deck (Machine)";2;32.5;kg;10;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pec Deck (Machine)";3;35;kg;10;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pec Deck (Machine)";4;35;kg;10;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pullover (Machine)";1;55;kg;10;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Pullover (Machine)";2;57.5;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pullover (Machine)";3;60;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Pullover (Machine)";4;60;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Shoulder Press (Machine)";1;25;kg;10;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Shoulder Press (Machine)";2;27.5;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Shoulder Press (Machine)";4;30;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Plank";1;;;;;;km;40;"";;51m
2022-03-07 17:52:10;"Workout #1";"Plank";2;;;;;;km;40;;;51m
2022-03-07 17:52:10;"Workout #1";"Plank";3;;;;;;km;40;;;51m
2022-03-07 17:52:10;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;16;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Bicep Curl (Dumbbell)";2;8;kg;16;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Back Extension (Machine)";1;35;kg;8;;;;0;"";;51m
2022-03-07 17:52:10;"Workout #1";"Back Extension (Machine)";2;40;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Back Extension (Machine)";3;40;kg;8;;;;0;;;51m
2022-03-07 17:52:10;"Workout #1";"Back Extension (Machine)";4;40;kg;8;;;;0;;;51m
2022-03-11 18:49:55;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;600;"";"First workout given by PT (with extras)";44m
2022-03-11 18:49:55;"Workout #1";"Chest Press (Machine)";1;40;kg;10;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Chest Press (Machine)";2;42.5;kg;10;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Chest Press (Machine)";3;45;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Chest Press (Machine)";4;45;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Seated Row (Machine)";1;45;kg;10;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Seated Row (Machine)";2;50;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Seated Row (Machine)";3;50;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Seated Row (Machine)";4;50;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Pec Deck (Machine)";1;30;kg;10;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Pec Deck (Machine)";2;32.5;kg;10;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Pec Deck (Machine)";3;35;kg;10;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Pec Deck (Machine)";4;35;kg;10;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Pullover (Machine)";1;55;kg;10;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Pullover (Machine)";2;57.5;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Pullover (Machine)";3;60;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Shoulder Press (Machine)";1;25;kg;8;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Shoulder Press (Machine)";2;27.5;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Shoulder Press (Machine)";4;30;kg;8;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;44m
2022-03-11 18:49:55;"Workout #1";"Bicep Curl (Dumbbell)";2;8;kg;20;;;;0;;;44m
2022-03-11 18:49:55;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;44m
2022-03-14 18:13:36;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;600;"";"First workout given by PT (with extras)";48m
2022-03-14 18:13:36;"Workout #1";"Chest Press (Machine)";1;42.5;kg;10;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Chest Press (Machine)";2;45;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Chest Press (Machine)";3;45;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Seated Row (Machine)";1;50;kg;10;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Seated Row (Machine)";2;55;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Seated Row (Machine)";3;55;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Seated Row (Machine)";4;55;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Pec Deck (Machine)";1;30;kg;10;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Pec Deck (Machine)";2;32.5;kg;10;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Pec Deck (Machine)";3;35;kg;10;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Pec Deck (Machine)";4;37.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Pullover (Machine)";1;55;kg;8;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Pullover (Machine)";2;57.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Pullover (Machine)";3;57.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Shoulder Press (Machine)";2;27.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Shoulder Press (Machine)";3;27.5;kg;8;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;48m
2022-03-14 18:13:36;"Workout #1";"Bicep Curl (Dumbbell)";2;10;kg;20;;;;0;;;48m
2022-03-14 18:13:36;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;48m
2022-03-18 18:04:29;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;1200;"";"First workout given by PT (with extras)";38m
2022-03-18 18:04:29;"Workout #1";"Chest Press (Machine)";1;42.5;kg;10;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Chest Press (Machine)";2;45;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Chest Press (Machine)";3;45;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Seated Row (Machine)";1;50;kg;10;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Seated Row (Machine)";2;55;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Seated Row (Machine)";3;55;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Seated Row (Machine)";4;55;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pec Deck (Machine)";1;30;kg;10;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Pec Deck (Machine)";2;32.5;kg;10;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pec Deck (Machine)";3;37.5;kg;10;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pec Deck (Machine)";4;37.5;kg;10;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pullover (Machine)";1;55;kg;8;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Pullover (Machine)";2;57.5;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pullover (Machine)";3;57.5;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Pullover (Machine)";4;57.5;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Shoulder Press (Machine)";1;27.5;kg;10;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Shoulder Press (Machine)";2;27.5;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;38m
2022-03-18 18:04:29;"Workout #1";"Bicep Curl (Dumbbell)";2;10;kg;20;;;;0;;;38m
2022-03-18 18:04:29;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;38m
2022-03-22 18:19:54;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;1200;"";"First workout given by PT (with extras)";40m
2022-03-22 18:19:54;"Workout #1";"Chest Press (Machine)";1;45;kg;8;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Chest Press (Machine)";2;45;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Chest Press (Machine)";3;47.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Seated Row (Machine)";1;55;kg;8;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Seated Row (Machine)";2;55;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Seated Row (Machine)";3;55;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pec Deck (Machine)";1;35;kg;8;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Pec Deck (Machine)";2;35;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pec Deck (Machine)";3;37.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pec Deck (Machine)";4;37.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pullover (Machine)";1;57.5;kg;8;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Pullover (Machine)";2;60;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pullover (Machine)";3;62.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Pullover (Machine)";4;62.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Shoulder Press (Machine)";3;32.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Shoulder Press (Machine)";4;32.5;kg;8;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;40m
2022-03-22 18:19:54;"Workout #1";"Bicep Curl (Dumbbell)";2;10;kg;16;;;;0;;;40m
2022-03-22 18:19:54;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;40m
2022-03-24 18:13:13;"Workout #1";"Cycling (Indoor)";1;;;;;0;km;1200;"";"First workout given by PT (with extras)";37m
2022-03-24 18:13:13;"Workout #1";"Chest Press (Machine)";1;45;kg;8;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Chest Press (Machine)";2;45;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Chest Press (Machine)";3;47.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Seated Row (Machine)";1;55;kg;8;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Seated Row (Machine)";2;55;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Seated Row (Machine)";3;55;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pec Deck (Machine)";1;35;kg;10;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Pec Deck (Machine)";2;35;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pec Deck (Machine)";3;37.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pec Deck (Machine)";4;37.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pullover (Machine)";1;57.5;kg;8;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Pullover (Machine)";2;60;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pullover (Machine)";3;62.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Pullover (Machine)";4;62.5;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;37m
2022-03-24 18:13:13;"Workout #1";"Bicep Curl (Dumbbell)";2;10;kg;16;;;;0;;;37m
2022-03-24 18:13:13;"Workout #1";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;37m
2022-03-29 17:55:13;"Gym All-around";"Cycling (Indoor)";1;;;;;0;km;1200;"";"All-around workout to be done in the gym";57m
2022-03-29 17:55:13;"Gym All-around";"Chest Press (Machine)";1;45;kg;8;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Chest Press (Machine)";2;45;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Chest Press (Machine)";3;47.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Chest Press (Machine)";5;50;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Seated Row (Machine)";1;55;kg;8;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Seated Row (Machine)";2;55;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Seated Row (Machine)";3;55;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pec Deck (Machine)";1;35;kg;10;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Pec Deck (Machine)";2;35;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pec Deck (Machine)";3;37.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pec Deck (Machine)";4;37.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pullover (Machine)";1;57.5;kg;8;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Pullover (Machine)";2;60;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pullover (Machine)";3;62.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Pullover (Machine)";4;62.5;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;57m
2022-03-29 17:55:13;"Gym All-around";"Bicep Curl (Dumbbell)";2;10;kg;16;;;;0;;;57m
2022-03-29 17:55:13;"Gym All-around";"Bicep Curl (Dumbbell)";3;8;kg;16;;;;0;;;57m
2022-03-31 18:30:47;"Gym All-around";"Cycling (Indoor)";1;;;;;0;km;600;"";"All-around workout to be done in the gym";54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";1;45;kg;8;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";2;45;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";3;47.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";5;50;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Chest Press (Machine)";6;52.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Seated Row (Machine)";1;55;kg;8;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Seated Row (Machine)";2;55;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Seated Row (Machine)";3;55;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pec Deck (Machine)";1;35;kg;10;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Pec Deck (Machine)";2;35;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pec Deck (Machine)";3;37.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pec Deck (Machine)";4;37.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pec Deck (Machine)";5;40;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pullover (Machine)";1;57.5;kg;8;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Pullover (Machine)";2;60;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pullover (Machine)";3;62.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Pullover (Machine)";4;62.5;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Bicep Curl (Dumbbell)";1;8;kg;20;;;;0;"";;54m
2022-03-31 18:30:47;"Gym All-around";"Bicep Curl (Dumbbell)";2;8;kg;16;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Bicep Curl (Dumbbell)";3;10;kg;16;;;;0;;;54m
2022-03-31 18:30:47;"Gym All-around";"Bicep Curl (Dumbbell)";4;10;kg;16;;;;0;;;54m
2022-04-04 18:29:59;"Gym All-around";"Cycling (Indoor)";1;;;;;0;km;600;"";"All-around workout to be done in the gym";53m
2022-04-04 18:29:59;"Gym All-around";"Chest Press (Machine)";1;45;kg;8;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Chest Press (Machine)";2;45;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Chest Press (Machine)";3;47.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Chest Press (Machine)";4;47.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Seated Row (Machine)";1;55;kg;8;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Seated Row (Machine)";2;55;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Seated Row (Machine)";3;55;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Pec Deck (Machine)";1;35;kg;8;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Pec Deck (Machine)";2;37.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Pec Deck (Machine)";3;37.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Pullover (Machine)";1;57.5;kg;8;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Pullover (Machine)";2;60;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Pullover (Machine)";3;62.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Pullover (Machine)";4;62.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Shoulder Press (Machine)";1;27.5;kg;8;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Shoulder Press (Machine)";2;30;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Shoulder Press (Machine)";3;30;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Shoulder Press (Machine)";4;32.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Bicep Curl (Dumbbell)";1;10;kg;20;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Bicep Curl (Dumbbell)";2;10;kg;16;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Bicep Curl (Dumbbell)";3;10;kg;16;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Bicep Curl (Dumbbell)";4;10;kg;16;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";1;6.25;kg;10;;;;0;"";;53m
2022-04-04 18:29:59;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";2;10;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";3;12.5;kg;8;;;;0;;;53m
2022-04-04 18:29:59;"Gym All-around";"Triceps Pushdown (Cable - Straight Bar)";4;15;kg;8;;;;0;;;53m
2022-04-05 18:31:42;"Evening Workout";"Cycling";1;;;;;;km;1200;"";"";42m
2022-04-05 18:31:42;"Evening Workout";"Seated Leg Curl (Machine)";1;35;kg;8;;;;0;"";;42m
2022-04-05 18:31:42;"Evening Workout";"Seated Leg Curl (Machine)";2;37.5;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Seated Leg Curl (Machine)";3;37.5;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Seated Leg Curl (Machine)";4;37.5;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Press";1;40;kg;10;;;;0;"";;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Press";2;50;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Press";3;50;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Press";4;50;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Press";5;50;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Extension (Machine)";1;30;kg;8;;;;0;"";;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Extension (Machine)";2;30;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Extension (Machine)";3;32.5;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Extension (Machine)";4;35;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Leg Extension (Machine)";5;35;kg;8;;;;0;;;42m
2022-04-05 18:31:42;"Evening Workout";"Plank";1;;;;;;km;40;"";;42m
2022-04-05 18:31:42;"Evening Workout";"Plank";2;;;;;;km;40;;;42m
2022-04-05 18:31:42;"Evening Workout";"Plank";3;;;;;;km;40;;;42m
